player_id,year,team,is_finals,games_played,kicks,marks,handballs,disposals,goals,behinds,hit_outs,tackles,rebound_50s,inside_50s,clearances,clangers,free_kicks_for,free_kicks_against,brownlow_votes,contested_possessions,uncontested_possessions,contested_marks,marks_inside_50,one_percenters,bounces,goal_assists,total_score,total_fantasy_points,total_percentage_played,avg_kicks,avg_marks,avg_handballs,avg_disposals,avg_goals,avg_behinds,avg_hit_outs,avg_tackles,avg_rebound_50s,avg_inside_50s,avg_clearances,avg_clangers,avg_free_kicks_for,avg_free_kicks_against,avg_contested_possessions,avg_uncontested_possessions,avg_contested_marks,avg_marks_inside_50,avg_one_percenters,avg_bounces,avg_goal_assists,avg_score,avg_fantasy_points,avg_percentage_played,id,player_name,player_full_name,first_name,last_name,born_date,debut_date,debut_age,last_date,last_age,height,weight,profile_pic,player_link,player_common_names,player_teams
43410,2018,Greater Western Sydney Giants,True,2,8.0,2.0,15.0,23.0,2.0,0.0,0.0,9.0,0.0,3.0,1.0,3.0,1.0,1.0,0.0,11.0,12.0,0.0,0.0,0.0,0.0,0.0,12,106,170.0,4.0,1.0,7.5,11.5,1.0,0.0,0.0,4.5,0.0,1.5,0.5,1.5,0.5,0.5,5.5,6.0,0.0,0.0,0.0,0.0,0.0,6.0,53.0,85.0,,,,,,,,,,,,,,,,
43410,2019,Greater Western Sydney Giants,False,15,98.0,39.0,163.0,261.0,4.0,6.0,0.0,78.0,7.0,22.0,53.0,28.0,14.0,15.0,0.0,119.0,144.0,0.0,3.0,10.0,0.0,7.0,30,1048,1247.0,6.5,2.6,10.9,17.4,0.3,0.4,0.0,5.2,0.5,1.5,3.5,1.9,0.9,1.0,7.9,9.6,0.0,0.2,0.7,0.0,0.5,2.0,69.9,83.1,,,,,,,,,,,,,,,,
43410,2019,Greater Western Sydney Giants,True,4,24.0,7.0,33.0,57.0,0.0,1.0,1.0,22.0,1.0,6.0,13.0,19.0,7.0,12.0,0.0,27.0,32.0,1.0,0.0,11.0,1.0,1.0,1,220,329.0,6.0,1.8,8.3,14.3,0.0,0.3,0.3,5.5,0.3,1.5,3.3,4.8,1.8,3.0,6.8,8.0,0.3,0.0,2.8,0.3,0.3,0.3,55.0,82.3,,,,,,,,,,,,,,,,
43410,2020,Greater Western Sydney Giants,False,13,58.0,20.0,95.0,153.0,2.0,0.0,0.0,46.0,9.0,15.0,23.0,32.0,21.0,20.0,1.0,80.0,81.0,0.0,0.0,10.0,0.0,2.0,12,581,1064.0,4.5,1.5,7.3,11.8,0.2,0.0,0.0,3.5,0.7,1.2,1.8,2.5,1.6,1.5,6.2,6.2,0.0,0.0,0.8,0.0,0.2,0.9,44.7,81.8,,,,,,,,,,,,,,,,
43410,2021,Greater Western Sydney Giants,False,9,54.0,29.0,74.0,128.0,2.0,1.0,0.0,37.0,9.0,25.0,12.0,18.0,4.0,6.0,0.0,45.0,81.0,3.0,1.0,11.0,0.0,7.0,13,544,687.0,6.0,3.2,8.2,14.2,0.2,0.1,0.0,4.1,1.0,2.8,1.3,2.0,0.4,0.7,5.0,9.0,0.3,0.1,1.2,0.0,0.8,1.4,60.4,76.3,,,,,,,,,,,,,,,,
43410,2021,Greater Western Sydney Giants,True,2,12.0,5.0,20.0,32.0,0.0,1.0,0.0,3.0,1.0,6.0,3.0,4.0,1.0,1.0,0.0,20.0,12.0,2.0,0.0,2.0,0.0,1.0,1,102,162.0,6.0,2.5,10.0,16.0,0.0,0.5,0.0,1.5,0.5,3.0,1.5,2.0,0.5,0.5,10.0,6.0,1.0,0.0,1.0,0.0,0.5,0.5,51.0,81.0,,,,,,,,,,,,,,,,
43410,2022,Greater Western Sydney Giants,False,12,54.0,31.0,54.0,108.0,5.0,3.0,0.0,19.0,6.0,24.0,1.0,19.0,8.0,11.0,0.0,27.0,80.0,2.0,6.0,10.0,0.0,4.0,33,447,697.0,4.5,2.6,4.5,9.0,0.4,0.3,0.0,1.6,0.5,2.0,0.1,1.6,0.7,0.9,2.3,6.7,0.2,0.5,0.8,0.0,0.3,2.8,37.3,77.4,,,,,,,,,,,,,,,,
43420,2012,Hawthorn Hawks,False,2,3.0,1.0,7.0,10.0,0.0,0.0,0.0,5.0,3.0,1.0,0.0,3.0,1.0,3.0,0.0,3.0,6.0,0.0,0.0,6.0,0.0,0.0,0,38,109.0,1.5,0.5,3.5,5.0,0.0,0.0,0.0,2.5,1.5,0.5,0.0,1.5,0.5,1.5,1.5,3.0,0.0,0.0,3.0,0.0,0.0,0.0,19.0,54.5,,,,,,,,,,,,,,,,
43426,2001,Adelaide Crows,False,4,20.0,12.0,7.0,27.0,1.0,1.0,3.0,1.0,3.0,5.0,0.0,1.0,1.0,1.0,0.0,10.0,16.0,3.0,0.0,3.0,0.0,0.0,7,122,0.0,5.0,3.0,1.8,6.8,0.3,0.3,0.8,0.3,0.8,1.3,0.0,0.3,0.3,0.3,2.5,4.0,0.8,0.0,0.8,0.0,0.0,1.8,30.5,0.0,,,,,,,,,,,,,,,,
43433,2002,Brisbane Lions,False,1,3.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,4.0,0.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0,2.0,0.0,1,7,0.0,3.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,4.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0,2.0,0.0,1.0,7.0,0.0,,,,,,,,,,,,,,,,
43478,2011,Fremantle Dockers,False,2,14.0,6.0,6.0,20.0,0.0,1.0,0.0,3.0,4.0,5.0,1.0,5.0,2.0,2.0,0.0,8.0,14.0,0.0,1.0,1.0,0.0,0.0,1,81,126.0,7.0,3.0,3.0,10.0,0.0,0.5,0.0,1.5,2.0,2.5,0.5,2.5,1.0,1.0,4.0,7.0,0.0,0.5,0.5,0.0,0.0,0.5,40.5,63.0,,,,,,,,,,,,,,,,
43503,2013,Carlton Blues,False,14,117.0,49.0,85.0,202.0,1.0,4.0,0.0,68.0,13.0,32.0,41.0,31.0,14.0,15.0,0.0,103.0,99.0,2.0,4.0,13.0,1.0,4.0,10,919,951.0,8.4,3.5,6.1,14.4,0.1,0.3,0.0,4.9,0.9,2.3,2.9,2.2,1.0,1.1,7.4,7.1,0.1,0.3,0.9,0.1,0.3,0.7,65.6,67.9,,,,,,,,,,,,,,,,
43511,2022,Hawthorn Hawks,False,3,9.0,8.0,15.0,24.0,0.0,2.0,11.0,5.0,2.0,4.0,0.0,6.0,1.0,2.0,0.0,14.0,10.0,4.0,2.0,3.0,0.0,0.0,2,109,207.0,3.0,2.7,5.0,8.0,0.0,0.7,3.7,1.7,0.7,1.3,0.0,2.0,0.3,0.7,4.7,3.3,1.3,0.7,1.0,0.0,0.0,0.7,36.3,69.0,,,,,,,,,,,,,,,,
43533,2019,FREMANTLE DOCKERS,False,2,11.0,4.0,7.0,18.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,3.0,15.0,0.0,0.0,2.0,0.0,0.0,0,77,151.0,5.5,2.0,3.5,9.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.5,1.0,0.0,1.5,7.5,0.0,0.0,1.0,0.0,0.0,0.0,38.5,75.5,,,,,,,,,,,,,,,,
43546,2015,Port Adelaide Power,False,11,70.0,27.0,74.0,144.0,6.0,2.0,6.0,37.0,8.0,22.0,23.0,18.0,5.0,4.0,3.0,74.0,71.0,7.0,7.0,11.0,0.0,3.0,38,624,534.0,6.4,2.5,6.7,13.1,0.5,0.2,0.5,3.4,0.7,2.0,2.1,1.6,0.5,0.4,6.7,6.5,0.6,0.6,1.0,0.0,0.3,3.5,56.7,48.5,,,,,,,,,,,,,,,,
43546,2016,Port Adelaide Power,False,11,65.0,39.0,100.0,165.0,4.0,6.0,7.0,48.0,6.0,31.0,24.0,26.0,10.0,10.0,0.0,84.0,85.0,5.0,9.0,19.0,1.0,10.0,30,721,767.0,5.9,3.5,9.1,15.0,0.4,0.5,0.6,4.4,0.5,2.8,2.2,2.4,0.9,0.9,7.6,7.7,0.5,0.8,1.7,0.1,0.9,2.7,65.5,69.7,,,,,,,,,,,,,,,,
43546,2017,Port Adelaide Power,False,5,36.0,8.0,43.0,79.0,7.0,1.0,0.0,9.0,2.0,14.0,12.0,10.0,5.0,3.0,0.0,37.0,43.0,1.0,3.0,6.0,0.0,2.0,43,293,326.0,7.2,1.6,8.6,15.8,1.4,0.2,0.0,1.8,0.4,2.8,2.4,2.0,1.0,0.6,7.4,8.6,0.2,0.6,1.2,0.0,0.4,8.6,58.6,65.2,,,,,,,,,,,,,,,,
43546,2018,West Coast Eagles,False,8,54.0,30.0,55.0,109.0,2.0,5.0,0.0,25.0,6.0,13.0,6.0,9.0,4.0,3.0,0.0,57.0,54.0,7.0,5.0,15.0,0.0,2.0,17,474,586.0,6.8,3.8,6.9,13.6,0.3,0.6,0.0,3.1,0.8,1.6,0.8,1.1,0.5,0.4,7.1,6.8,0.9,0.6,1.9,0.0,0.3,2.1,59.3,73.3,,,,,,,,,,,,,,,,
43546,2019,West Coast Eagles,False,1,11.0,7.0,4.0,15.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,1.0,0.0,0.0,9.0,8.0,0.0,1.0,3.0,0.0,0.0,6,69,89.0,11.0,7.0,4.0,15.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,1.0,0.0,9.0,8.0,0.0,1.0,3.0,0.0,0.0,6.0,69.0,89.0,,,,,,,,,,,,,,,,
43546,2020,West Coast Eagles,False,15,73.0,35.0,74.0,147.0,6.0,5.0,0.0,22.0,8.0,18.0,9.0,28.0,8.0,6.0,0.0,79.0,81.0,9.0,6.0,19.0,1.0,7.0,41,591,1169.0,4.9,2.3,4.9,9.8,0.4,0.3,0.0,1.5,0.5,1.2,0.6,1.9,0.5,0.4,5.3,5.4,0.6,0.4,1.3,0.1,0.5,2.7,39.4,77.9,,,,,,,,,,,,,,,,
43546,2020,West Coast Eagles,True,1,4.0,1.0,4.0,8.0,0.0,0.0,0.0,4.0,1.0,0.0,2.0,2.0,1.0,0.0,0.0,6.0,2.0,0.0,0.0,1.0,0.0,0.0,0,40,73.0,4.0,1.0,4.0,8.0,0.0,0.0,0.0,4.0,1.0,0.0,2.0,2.0,1.0,0.0,6.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,40.0,73.0,,,,,,,,,,,,,,,,
43546,2021,West Coast Eagles,False,6,29.0,12.0,39.0,68.0,5.0,2.0,0.0,14.0,0.0,12.0,8.0,12.0,1.0,2.0,1.0,32.0,39.0,4.0,2.0,10.0,1.0,4.0,32,284,391.0,4.8,2.0,6.5,11.3,0.8,0.3,0.0,2.3,0.0,2.0,1.3,2.0,0.2,0.3,5.3,6.5,0.7,0.3,1.7,0.2,0.7,5.3,47.3,78.2,,,,,,,,,,,,,,,,
43547,2016,Gold Coast Suns,False,16,85.0,46.0,124.0,209.0,9.0,9.0,0.0,49.0,5.0,36.0,17.0,26.0,14.0,8.0,0.0,109.0,106.0,5.0,10.0,18.0,0.0,8.0,63,890,1193.0,5.3,2.9,7.8,13.1,0.6,0.6,0.0,3.1,0.3,2.3,1.1,1.6,0.9,0.5,6.8,6.6,0.3,0.6,1.1,0.0,0.5,3.9,55.6,74.6,,,,,,,,,,,,,,,,
43547,2017,Gold Coast Suns,False,14,86.0,34.0,74.0,160.0,12.0,3.0,0.0,43.0,8.0,24.0,6.0,38.0,11.0,16.0,0.0,73.0,96.0,4.0,12.0,19.0,0.0,6.0,75,718,1007.0,6.1,2.4,5.3,11.4,0.9,0.2,0.0,3.1,0.6,1.7,0.4,2.7,0.8,1.1,5.2,6.9,0.3,0.9,1.4,0.0,0.4,5.4,51.3,71.9,,,,,,,,,,,,,,,,
43547,2018,Gold Coast Suns,False,14,127.0,51.0,77.0,204.0,3.0,6.0,0.0,37.0,25.0,31.0,8.0,43.0,13.0,17.0,0.0,66.0,142.0,5.0,7.0,26.0,0.0,5.0,24,822,1138.0,9.1,3.6,5.5,14.6,0.2,0.4,0.0,2.6,1.8,2.2,0.6,3.1,0.9,1.2,4.7,10.1,0.4,0.5,1.9,0.0,0.4,1.7,58.7,81.3,,,,,,,,,,,,,,,,
43547,2019,Gold Coast Suns,False,1,11.0,5.0,6.0,17.0,0.0,0.0,0.0,2.0,2.0,3.0,4.0,2.0,0.0,2.0,0.0,9.0,8.0,1.0,0.0,2.0,0.0,0.0,0,62,75.0,11.0,5.0,6.0,17.0,0.0,0.0,0.0,2.0,2.0,3.0,4.0,2.0,0.0,2.0,9.0,8.0,1.0,0.0,2.0,0.0,0.0,0.0,62.0,75.0,,,,,,,,,,,,,,,,
43547,2020,Brisbane Lions,False,16,129.0,61.0,60.0,189.0,3.0,4.0,0.0,42.0,25.0,33.0,10.0,43.0,7.0,12.0,0.0,75.0,116.0,6.0,4.0,24.0,2.0,0.0,22,851,1303.0,8.1,3.8,3.8,11.8,0.2,0.3,0.0,2.6,1.6,2.1,0.6,2.7,0.4,0.8,4.7,7.3,0.4,0.3,1.5,0.1,0.0,1.4,53.2,81.4,,,,,,,,,,,,,,,,
43547,2020,Brisbane Lions,True,2,9.0,2.0,9.0,18.0,0.0,0.0,0.0,10.0,7.0,2.0,0.0,3.0,2.0,2.0,0.0,6.0,11.0,0.0,0.0,1.0,0.0,1.0,0,87,168.0,4.5,1.0,4.5,9.0,0.0,0.0,0.0,5.0,3.5,1.0,0.0,1.5,1.0,1.0,3.0,5.5,0.0,0.0,0.5,0.0,0.5,0.0,43.5,84.0,,,,,,,,,,,,,,,,
43547,2021,Brisbane Lions,False,21,103.0,35.0,96.0,199.0,7.0,0.0,0.0,58.0,11.0,34.0,12.0,39.0,5.0,18.0,0.0,98.0,103.0,5.0,5.0,30.0,1.0,8.0,42,831,1565.0,4.9,1.7,4.6,9.5,0.3,0.0,0.0,2.8,0.5,1.6,0.6,1.9,0.2,0.9,4.7,4.9,0.2,0.2,1.4,0.0,0.4,2.0,39.6,78.3,,,,,,,,,,,,,,,,
43547,2022,Brisbane Lions,False,18,114.0,66.0,105.0,219.0,5.0,4.0,0.0,33.0,17.0,28.0,9.0,33.0,10.0,17.0,0.0,88.0,132.0,5.0,5.0,15.0,0.0,5.0,34,875,1198.0,6.3,3.7,5.8,12.2,0.3,0.2,0.0,1.8,0.9,1.6,0.5,1.8,0.6,0.9,4.9,7.3,0.3,0.3,0.8,0.0,0.3,1.9,48.6,66.6,,,,,,,,,,,,,,,,
43547,2022,Brisbane Lions,True,3,18.0,8.0,7.0,25.0,3.0,2.0,0.0,3.0,4.0,4.0,1.0,4.0,1.0,2.0,0.0,7.0,19.0,0.0,2.0,1.0,0.0,0.0,20,119,200.0,6.0,2.7,2.3,8.3,1.0,0.7,0.0,1.0,1.3,1.3,0.3,1.3,0.3,0.7,2.3,6.3,0.0,0.7,0.3,0.0,0.0,6.7,39.7,66.7,,,,,,,,,,,,,,,,
43547,2023,Brisbane Lions,False,9,62.0,32.0,39.0,101.0,5.0,4.0,0.0,24.0,7.0,12.0,10.0,22.0,7.0,13.0,0.0,51.0,54.0,8.0,8.0,10.0,0.0,3.0,34,458,522.0,6.9,3.6,4.3,11.2,0.6,0.4,0.0,2.7,0.8,1.3,1.1,2.4,0.8,1.4,5.7,6.0,0.9,0.9,1.1,0.0,0.3,3.8,50.9,58.0,,,,,,,,,,,,,,,,
43547,2023,Brisbane Lions,True,3,19.0,10.0,6.0,25.0,1.0,1.0,0.0,3.0,1.0,7.0,0.0,4.0,2.0,1.0,0.0,6.0,20.0,1.0,0.0,5.0,1.0,2.0,7,117,198.0,6.3,3.3,2.0,8.3,0.3,0.3,0.0,1.0,0.3,2.3,0.0,1.3,0.7,0.3,2.0,6.7,0.3,0.0,1.7,0.3,0.7,2.3,39.0,66.0,,,,,,,,,,,,,,,,
43588,2007,Port Adelaide Power,False,2,5.0,5.0,8.0,13.0,1.0,1.0,1.0,2.0,0.0,3.0,0.0,4.0,1.0,0.0,0.0,6.0,7.0,1.0,1.0,3.0,0.0,0.0,7,63,126.0,2.5,2.5,4.0,6.5,0.5,0.5,0.5,1.0,0.0,1.5,0.0,2.0,0.5,0.0,3.0,3.5,0.5,0.5,1.5,0.0,0.0,3.5,31.5,63.0,,,,,,,,,,,,,,,,
43650,2004,COLLINGWOOD MAGPIES,False,1,2.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0,13,43.0,2.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,13.0,43.0,,,,,,,,,,,,,,,,
43571,2021,St Kilda Saints,False,5,20.0,14.0,16.0,36.0,0.0,0.0,1.0,8.0,6.0,4.0,0.0,12.0,2.0,6.0,0.0,17.0,20.0,4.0,0.0,17.0,1.0,0.0,0,151,348.0,4.0,2.8,3.2,7.2,0.0,0.0,0.2,1.6,1.2,0.8,0.0,2.4,0.4,1.2,3.4,4.0,0.8,0.0,3.4,0.2,0.0,0.0,30.2,69.6,,,,,,,,,,,,,,,,
43572,2016,Brisbane Lions,False,2,8.0,5.0,4.0,12.0,0.0,1.0,0.0,4.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,4.0,8.0,2.0,1.0,3.0,1.0,1.0,1,65,140.0,4.0,2.5,2.0,6.0,0.0,0.5,0.0,2.0,0.0,1.0,0.0,0.5,0.5,0.0,2.0,4.0,1.0,0.5,1.5,0.5,0.5,0.5,32.5,70.0,,,,,,,,,,,,,,,,
43574,2012,Greater Western Sydney Giants,False,5,27.0,11.0,29.0,56.0,1.0,0.0,0.0,20.0,1.0,7.0,9.0,11.0,4.0,9.0,0.0,22.0,33.0,0.0,1.0,5.0,0.0,4.0,6,235,368.0,5.4,2.2,5.8,11.2,0.2,0.0,0.0,4.0,0.2,1.4,1.8,2.2,0.8,1.8,4.4,6.6,0.0,0.2,1.0,0.0,0.8,1.2,47.0,73.6,,,,,,,,,,,,,,,,
43575,2013,Melbourne Demons,False,8,86.0,34.0,64.0,150.0,1.0,3.0,0.0,18.0,20.0,10.0,9.0,17.0,7.0,6.0,0.0,36.0,111.0,0.0,0.0,11.0,13.0,1.0,9,558,721.0,10.8,4.3,8.0,18.8,0.1,0.4,0.0,2.3,2.5,1.3,1.1,2.1,0.9,0.8,4.5,13.9,0.0,0.0,1.4,1.6,0.1,1.1,69.8,90.1,,,,,,,,,,,,,,,,
43583,2008,Brisbane Lions,False,2,12.0,13.0,4.0,16.0,1.0,0.0,1.0,0.0,0.0,4.0,0.0,3.0,0.0,1.0,0.0,2.0,14.0,1.0,1.0,3.0,0.0,0.0,6,87,143.0,6.0,6.5,2.0,8.0,0.5,0.0,0.5,0.0,0.0,2.0,0.0,1.5,0.0,0.5,1.0,7.0,0.5,0.5,1.5,0.0,0.0,3.0,43.5,71.5,,,,,,,,,,,,,,,,
43587,2009,WEST COAST EAGLES,False,7,28.0,19.0,59.0,87.0,3.0,4.0,0.0,36.0,1.0,15.0,17.0,13.0,4.0,6.0,0.0,34.0,52.0,1.0,1.0,6.0,9.0,1.0,22,411,475.0,4.0,2.7,8.4,12.4,0.4,0.6,0.0,5.1,0.1,2.1,2.4,1.9,0.6,0.9,4.9,7.4,0.1,0.1,0.9,1.3,0.1,3.1,58.7,67.9,,,,,,,,,,,,,,,,
43594,2007,Fremantle Dockers,False,1,3.0,1.0,1.0,4.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,6,29,53.0,3.0,1.0,1.0,4.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,6.0,29.0,53.0,,,,,,,,,,,,,,,,
43607,2021,St Kilda Saints,False,7,56.0,22.0,27.0,83.0,1.0,1.0,0.0,4.0,13.0,9.0,2.0,13.0,1.0,3.0,0.0,16.0,65.0,1.0,2.0,5.0,7.0,1.0,7,303,478.0,8.0,3.1,3.9,11.9,0.1,0.1,0.0,0.6,1.9,1.3,0.3,1.9,0.1,0.4,2.3,9.3,0.1,0.3,0.7,1.0,0.1,1.0,43.3,68.3,,,,,,,,,,,,,,,,
43626,2012,Melbourne Demons,False,3,16.0,2.0,17.0,33.0,0.0,0.0,0.0,15.0,3.0,4.0,7.0,8.0,3.0,3.0,0.0,14.0,19.0,0.0,0.0,3.0,0.0,0.0,0,142,186.0,5.3,0.7,5.7,11.0,0.0,0.0,0.0,5.0,1.0,1.3,2.3,2.7,1.0,1.0,4.7,6.3,0.0,0.0,1.0,0.0,0.0,0.0,47.3,62.0,,,,,,,,,,,,,,,,
43644,2018,Gold Coast Suns,False,10,45.0,24.0,49.0,94.0,5.0,7.0,60.0,22.0,4.0,7.0,6.0,20.0,14.0,12.0,0.0,50.0,49.0,7.0,7.0,23.0,0.0,0.0,37,468,831.0,4.5,2.4,4.9,9.4,0.5,0.7,6.0,2.2,0.4,0.7,0.6,2.0,1.4,1.2,5.0,4.9,0.7,0.7,2.3,0.0,0.0,3.7,46.8,83.1,,,,,,,,,,,,,,,,
43670,2012,Carlton Blues,False,2,5.0,2.0,2.0,7.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,1.0,0.0,0.0,0.0,6,44,41.0,2.5,1.0,1.0,3.5,0.5,0.0,0.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,3.0,0.0,0.5,0.0,0.0,0.0,3.0,22.0,20.5,,,,,,,,,,,,,,,,
43671,2013,Essendon Bombers,False,3,31.0,14.0,11.0,42.0,1.0,0.0,0.0,2.0,7.0,7.0,4.0,4.0,1.0,2.0,0.0,7.0,33.0,0.0,0.0,1.0,2.0,2.0,6,166,244.0,10.3,4.7,3.7,14.0,0.3,0.0,0.0,0.7,2.3,2.3,1.3,1.3,0.3,0.7,2.3,11.0,0.0,0.0,0.3,0.7,0.7,2.0,55.3,81.3,,,,,,,,,,,,,,,,
43697,2013,Melbourne Demons,False,2,8.0,5.0,4.0,12.0,1.0,2.0,1.0,4.0,0.0,2.0,1.0,2.0,1.0,2.0,0.0,3.0,9.0,0.0,1.0,4.0,0.0,0.0,8,67,174.0,4.0,2.5,2.0,6.0,0.5,1.0,0.5,2.0,0.0,1.0,0.5,1.0,0.5,1.0,1.5,4.5,0.0,0.5,2.0,0.0,0.0,4.0,33.5,87.0,,,,,,,,,,,,,,,,
43705,2011,Gold Coast Suns,False,4,21.0,9.0,18.0,39.0,1.0,2.0,0.0,13.0,3.0,7.0,3.0,5.0,1.0,3.0,0.0,11.0,26.0,0.0,0.0,6.0,5.0,0.0,8,178,295.0,5.3,2.3,4.5,9.8,0.3,0.5,0.0,3.3,0.8,1.8,0.8,1.3,0.3,0.8,2.8,6.5,0.0,0.0,1.5,1.3,0.0,2.0,44.5,73.8,,,,,,,,,,,,,,,,
43715,2017,Fremantle Dockers,False,4,24.0,4.0,29.0,53.0,2.0,2.0,0.0,10.0,1.0,7.0,4.0,14.0,2.0,3.0,0.0,27.0,23.0,1.0,1.0,7.0,0.0,1.0,14,189,307.0,6.0,1.0,7.3,13.3,0.5,0.5,0.0,2.5,0.3,1.8,1.0,3.5,0.5,0.8,6.8,5.8,0.3,0.3,1.8,0.0,0.3,3.5,47.3,76.8,,,,,,,,,,,,,,,,
43715,2019,Carlton Blues,False,6,31.0,13.0,40.0,71.0,4.0,1.0,0.0,23.0,1.0,10.0,6.0,14.0,0.0,4.0,0.0,35.0,32.0,2.0,6.0,5.0,0.0,1.0,25,317,440.0,5.2,2.2,6.7,11.8,0.7,0.2,0.0,3.8,0.2,1.7,1.0,2.3,0.0,0.7,5.8,5.3,0.3,1.0,0.8,0.0,0.2,4.2,52.8,73.3,,,,,,,,,,,,,,,,
43726,2015,Carlton Blues,False,6,40.0,20.0,30.0,70.0,0.0,2.0,0.0,12.0,19.0,5.0,2.0,12.0,5.0,3.0,0.0,21.0,50.0,0.0,0.0,14.0,0.0,1.0,2,286,482.0,6.7,3.3,5.0,11.7,0.0,0.3,0.0,2.0,3.2,0.8,0.3,2.0,0.8,0.5,3.5,8.3,0.0,0.0,2.3,0.0,0.2,0.3,47.7,80.3,,,,,,,,,,,,,,,,
43729,2019,Fremantle Dockers,False,1,4.0,2.0,4.0,8.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,6.0,2.0,1.0,0.0,2.0,0.0,0.0,6,35,88.0,4.0,2.0,4.0,8.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,6.0,2.0,1.0,0.0,2.0,0.0,0.0,6.0,35.0,88.0,,,,,,,,,,,,,,,,
43729,2022,West Coast Eagles,False,10,44.0,26.0,41.0,85.0,4.0,3.0,33.0,19.0,0.0,14.0,11.0,8.0,10.0,3.0,0.0,46.0,38.0,7.0,5.0,20.0,1.0,4.0,27,429,752.0,4.4,2.6,4.1,8.5,0.4,0.3,3.3,1.9,0.0,1.4,1.1,0.8,1.0,0.3,4.6,3.8,0.7,0.5,2.0,0.1,0.4,2.7,42.9,75.2,,,,,,,,,,,,,,,,
43737,2021,Hawthorn Hawks,False,2,6.0,2.0,6.0,12.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,0.0,0.0,0.0,1.0,0.0,0,36,77.0,3.0,1.0,3.0,6.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.5,5.5,0.0,0.0,0.0,0.5,0.0,0.0,18.0,77.0,,,,,,,,,,,,,,,,
43757,2019,Melbourne Demons,False,5,34.0,22.0,14.0,48.0,3.0,0.0,0.0,10.0,3.0,9.0,3.0,9.0,3.0,4.0,0.0,16.0,33.0,2.0,2.0,3.0,0.0,3.0,18,245,366.0,6.8,4.4,2.8,9.6,0.6,0.0,0.0,2.0,0.6,1.8,0.6,1.8,0.6,0.8,3.2,6.6,0.4,0.4,0.6,0.0,0.6,3.6,49.0,73.2,,,,,,,,,,,,,,,,
43770,2007,Brisbane Lions,False,1,3.0,3.0,7.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,1,33,67.0,3.0,3.0,7.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,33.0,67.0,,,,,,,,,,,,,,,,
43774,2005,Port Adelaide Power,False,4,19.0,10.0,9.0,28.0,0.0,3.0,0.0,1.0,1.0,7.0,1.0,5.0,2.0,4.0,0.0,5.0,23.0,0.0,1.0,2.0,0.0,1.0,3,102,168.0,4.8,2.5,2.3,7.0,0.0,0.8,0.0,0.3,0.3,1.8,0.3,1.3,0.5,1.0,1.3,5.8,0.0,0.3,0.5,0.0,0.3,0.8,25.5,42.0,,,,,,,,,,,,,,,,
43775,2017,Port Adelaide Power,False,3,16.0,5.0,5.0,21.0,3.0,3.0,0.0,7.0,0.0,5.0,0.0,5.0,4.0,2.0,0.0,12.0,10.0,2.0,2.0,3.0,1.0,5.0,21,120,179.0,5.3,1.7,1.7,7.0,1.0,1.0,0.0,2.3,0.0,1.7,0.0,1.7,1.3,0.7,4.0,3.3,0.7,0.7,1.0,0.3,1.7,7.0,40.0,59.7,,,,,,,,,,,,,,,,
